date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-12-09,188.7764,190.8363,188.3515,190.7162,125180054,125180054,-0.129316,-0.068,189.5956,"Dec 9, 14",0.1711466744286155
2014-12-10,190.1989,190.2636,187.4463,187.6589,159856394,159856394,-3.0574,-1.603,188.6621,"Dec 10, 14",0.15237246055621975
2014-12-11,188.3238,190.4576,188.1668,188.6102,159012805,159012805,0.951319,0.507,189.4435,"Dec 11, 14",0.15821418680382718
2014-12-12,187.1784,188.2675,185.525,185.562,202330191,202330191,-3.0482,-1.616,186.8722,"Dec 12, 14",0.1394958540507979
2014-12-15,186.5688,187.0768,183.613,184.2873,189965750,189965750,-1.2747,-0.687,185.0878,"Dec 15, 14",0.13166819879186245
2014-12-16,183.4282,186.9521,182.7632,182.8093,259543848,259543848,-1.4779,-0.802,184.5629,"Dec 16, 14",0.12259212248158849
2014-12-17,183.2989,186.9013,183.1603,186.3933,253910092,253910092,3.584,1.96,185.1478,"Dec 17, 14",0.14460068641665097
2014-12-18,189.1182,196.7202,188.3608,191.0026,257633887,257633887,4.6093,2.473,189.645,"Dec 18, 14",0.17290539449306927
2014-12-19,191.7317,192.5676,190.9709,191.8153,245084590,245084590,0.812712,0.425,191.7106,"Dec 19, 14",0.17789600830725044
2014-12-22,192.0289,192.6976,191.7595,192.6976,148318934,148318934,0.882359,0.46,192.2488,"Dec 22, 14",0.18331402057284904
2014-12-23,193.3478,193.4035,192.6318,192.9577,122167931,122167931,0.260063,0.135,193.1237,"Dec 23, 14",0.1849112380615515
2014-12-24,193.2085,193.5057,192.9298,192.9763,42963399,42963399,0.018573,0.01,193.2856,"Dec 24, 14",0.18502545661322353
2014-12-26,193.4778,193.9794,193.4221,193.5986,57326703,57326703,0.622297,0.322,193.7577,"Dec 26, 14",0.18884686546835447
2014-12-29,193.3942,194.0908,193.3199,193.8586,79643948,79643948,0.260064,0.134,193.8726,"Dec 29, 14",0.19044346887882213
2014-12-30,193.3849,193.5335,192.7348,192.8184,73540761,73540761,-1.0403,-0.537,193.1212,"Dec 30, 14",0.18405582708048174
2014-12-31,193.1806,193.3664,190.7657,190.905,130333829,130333829,-1.9133,-0.992,192.1136,"Dec 31, 14",0.17230605413590908
2015-01-02,191.6852,192.1496,189.6419,190.8029,121465865,121465865,-0.102168,-0.054,190.7618,"Jan 2, 15",0.17167908025818307
2015-01-05,189.6326,189.8184,187.0134,187.357,169632646,169632646,-3.4458,-1.806,187.9835,"Jan 5, 15",0.1505185583653729
2015-01-06,187.7007,188.2858,184.696,185.5923,209151408,209151408,-1.7647,-0.942,186.31,"Jan 6, 15",0.13968191975594077
2015-01-07,187.0784,188.2858,186.5768,187.905,125346709,125346709,2.3127,1.246,187.5308,"Jan 7, 15",0.153883707092051
2015-01-08,189.484,191.4809,189.4654,191.2394,147217784,147217784,3.3344,1.775,190.8316,"Jan 8, 15",0.17435953175306437
2015-01-09,191.7038,191.7224,189.0196,189.7069,158567288,158567288,-1.5325,-0.801,189.9878,"Jan 9, 15",0.1649487828048269
2015-01-12,189.8555,190.032,187.5428,188.2208,144396067,144396067,-1.4861,-0.783,188.2762,"Jan 12, 15",0.15582296615753444
2015-01-13,189.5862,190.8493,186.2332,187.6914,214553306,214553306,-0.529415,-0.281,188.4322,"Jan 13, 15",0.15257203598252822
2015-01-14,185.4344,186.7812,184.4313,186.5583,192991092,192991092,-1.1331,-0.604,185.8803,"Jan 14, 15",0.1456139155040631
2015-01-15,187.2734,187.6264,184.7192,184.8492,176613906,176613906,-1.7091,-0.916,185.7202,"Jan 15, 15",0.1351187043931771
2015-01-16,184.6171,187.4499,184.4127,187.2734,211879605,211879605,2.4243,1.311,186.1285,"Jan 16, 15",0.1500051889610841
2015-01-20,187.9886,188.2858,185.9174,187.6682,130991069,130991069,0.394742,0.211,187.0837,"Jan 20, 15",0.15242956983205586
2015-01-21,187.1527,189.1589,186.6326,188.6202,122942707,122942707,0.952016,0.507,188.1737,"Jan 21, 15",0.1582755946273068
2015-01-22,189.4654,191.5738,187.9236,191.4252,174356029,174356029,2.805,1.487,190.1552,"Jan 22, 15",0.175500489113314
2015-01-23,191.1372,191.4252,190.227,190.3756,117516753,117516753,-1.0495,-0.548,190.863,"Jan 23, 15",0.16905512396090286
2015-01-26,190.1341,190.9236,189.3354,190.8214,92009711,92009711,0.445824,0.234,190.339,"Jan 26, 15",0.1717926847316203
2015-01-27,188.518,189.5862,187.3756,188.3044,134044598,134044598,-2.517,-1.319,188.4738,"Jan 27, 15",0.15633633556182322
2015-01-28,189.6326,189.744,185.6759,185.8895,168514312,168514312,-2.4149,-1.282,187.7532,"Jan 28, 15",0.14150696026975232
2015-01-29,186.1124,187.8957,184.5335,187.608,173585424,173585424,1.7185,0.924,186.0422,"Jan 29, 15",0.15205989473470907
2015-01-30,186.2889,187.775,184.9514,185.2487,197729724,197729724,-2.3593,-1.258,186.2527,"Jan 30, 15",0.13757194694118433
2015-02-02,185.8059,187.645,183.7719,187.5428,163106969,163106969,2.2941,1.238,185.6381,"Feb 2, 15",0.15165951572562253
2015-02-03,188.5459,190.2642,188.1279,190.2549,124212881,124212881,2.7121,1.446,189.257,"Feb 3, 15",0.16831393153150498
2015-02-04,189.4004,190.7564,189.0196,189.5304,134306728,134306728,-0.724461,-0.381,189.8119,"Feb 4, 15",0.16386493472041322
2015-02-05,190.2735,191.6109,190.1899,191.4437,97953181,97953181,1.9133,1.01,191.0637,"Feb 5, 15",0.17561409358675123
2015-02-06,191.8524,192.484,190.3292,190.9143,125672026,125672026,-0.529412,-0.277,191.5344,"Feb 6, 15",0.172363163411745
2015-02-09,190.1899,190.9979,189.6001,190.0598,87219016,87219016,-0.854496,-0.448,190.3728,"Feb 9, 15",0.16711586489541944
2015-02-10,191.2208,192.3725,190.1064,192.0846,96164183,96164183,2.0248,1.065,191.323,"Feb 10, 15",0.17954972099355404
2015-02-11,191.8989,192.679,191.1744,192.1961,91087785,91087785,0.111457,0.058,191.9549,"Feb 11, 15",0.1802344182253508
2015-02-12,193.0877,194.1094,192.2357,194.0444,97545949,97545949,1.8483,0.962,193.6093,"Feb 12, 15",0.19158442623907174
2015-02-13,194.1837,194.8989,193.8958,194.8431,93670430,93670430,0.798766,0.412,194.468,"Feb 13, 15",0.19648906910038152
2015-02-17,194.4902,195.3447,194.2116,195.1496,76968199,76968199,0.306507,0.157,194.8494,"Feb 17, 15",0.19837121889002904
2015-02-18,194.7317,195.2518,194.4346,195.1682,80652941,80652941,0.018573,0.01,194.8736,"Feb 18, 15",0.19848543744170108
2015-02-19,194.4995,195.4376,194.3416,195.0289,91462491,91462491,-0.139319,-0.071,194.9704,"Feb 19, 15",0.19763002646063113
2015-02-20,194.5645,196.2828,193.8679,196.1983,140896392,140896392,1.1694,0.6,195.2912,"Feb 20, 15",0.204811057338327
2015-02-23,195.9205,196.1713,195.4933,196.1704,74411054,74411054,-0.027864,-0.014,195.8955,"Feb 23, 15",0.20463972951081918
2015-02-24,196.0877,196.9515,195.7534,196.7286,72472263,72472263,0.558206,0.285,196.486,"Feb 24, 15",0.20806751421744638
2015-02-25,196.5893,197.128,196.1806,196.5614,73061687,73061687,-0.167181,-0.085,196.5959,"Feb 25, 15",0.20704077540886864
2015-02-26,196.4593,196.6357,195.6512,196.3292,72697868,72697868,-0.2322,-0.118,196.2491,"Feb 26, 15",0.20561488574767398
2015-02-27,196.2178,196.515,195.6048,195.6605,108075972,108075972,-0.668734,-0.341,196.0266,"Feb 27, 15",0.2015085445915982
2015-03-02,195.7719,196.9608,195.7162,196.8958,87491428,87491428,1.2353,0.631,196.5254,"Mar 2, 15",0.2090942530260241
2015-03-03,196.4128,196.9552,195.1218,196.0877,110325809,110325809,-0.808053,-0.41,195.873,"Mar 3, 15",0.20413188681064356
2015-03-04,195.419,195.5026,194.1744,195.2612,114497192,114497192,-0.826534,-0.422,194.9835,"Mar 4, 15",0.19905653020006062
2015-03-05,195.6233,195.7905,194.9082,195.4747,76872957,76872957,0.213526,0.109,195.4601,"Mar 5, 15",0.20036758723134857
2015-03-06,194.5088,194.9917,192.354,192.7255,188127982,188127982,-2.7492,-1.406,193.406,"Mar 6, 15",0.18348534840035702
2015-03-09,192.9484,193.9236,192.7681,193.5243,89818893,89818893,0.798766,0.414,193.3962,"Mar 9, 15",0.18839060533990162
2015-03-10,191.9917,192.0846,190.3385,190.3849,157121263,157121263,-3.1393,-1.622,191.0719,"Mar 10, 15",0.1691122332367388
2015-03-11,190.6728,190.8679,189.8462,189.9391,110145718,110145718,-0.445824,-0.234,190.3414,"Mar 11, 15",0.16637467246602153
2015-03-12,190.645,192.4236,190.5892,192.354,93993523,93993523,2.4149,1.271,191.8146,"Mar 12, 15",0.1812040477580926
2015-03-13,192.0475,193.1284,190.0134,191.1718,162410893,162410893,-1.1822,-0.615,190.8862,"Mar 13, 15",0.1739444148663428
2015-03-16,191.9917,193.8308,191.2061,193.7286,136099192,136099192,2.5568,1.337,193.153,"Mar 16, 15",0.18964516717358829
2015-03-17,192.902,193.58,192.2425,193.1527,94510422,94510422,-0.575854,-0.297,192.9585,"Mar 17, 15",0.1861086906194024
2015-03-18,192.6233,196.2271,191.9081,195.4747,228808524,228808524,2.322,1.202,194.3372,"Mar 18, 15",0.20036758723134857
2015-03-19,195.0103,195.4837,194.1465,194.5831,117917302,117917302,-0.891641,-0.456,194.6985,"Mar 19, 15",0.1948924656899139
2015-03-20,195.6474,196.8695,195.4424,196.3004,177715081,177715081,1.7174,0.883,196.3339,"Mar 20, 15",0.205438031216053
2015-03-23,196.3098,196.9535,195.9179,195.9179,71784536,71784536,-0.382508,-0.195,196.4589,"Mar 23, 15",0.20308918196796114
2015-03-24,195.778,196.2911,194.7424,194.8171,77805321,77805321,-1.1009,-0.562,195.476,"Mar 24, 15",0.19632940875933486
2015-03-25,195.0503,195.3115,191.9156,191.9623,159521708,159521708,-2.8548,-1.465,193.2358,"Mar 25, 15",0.17879870331239944
2015-03-26,191.2159,192.5314,190.4322,191.5051,153067241,153067241,-0.457143,-0.238,191.521,"Mar 26, 15",0.17599113762291546
2015-03-27,191.3745,192.1395,191.1599,191.9436,118938966,118938966,0.438484,0.229,191.7873,"Mar 27, 15",0.17868387068249275
2015-03-30,193.1005,194.6212,193.0818,194.2853,96180365,96180365,2.3417,1.22,194.0908,"Mar 30, 15",0.1930637407066936
2015-03-31,193.3617,194.1454,192.522,192.5873,126768703,126768703,-1.698,-0.874,193.2426,"Mar 31, 15",0.18263669227986987
2015-04-01,192.55,192.578,190.7961,191.9063,137303584,137303584,-0.681051,-0.354,191.6263,"Apr 1, 15",0.17845481950091402
2015-04-02,191.8317,193.1005,191.6264,192.592,86900906,86900906,0.685715,0.357,192.5589,"Apr 2, 15",0.18266555395690534
2015-04-06,191.5984,194.4719,191.4491,193.8935,114368155,114368155,1.3015,0.676,193.6075,"Apr 6, 15",0.19065778218276563
2015-04-07,193.9168,194.7611,193.343,193.3803,81236337,81236337,-0.513121,-0.265,194.2009,"Apr 7, 15",0.1875063326817964
2015-04-08,193.6322,194.5279,193.1938,194.0287,89351939,89351939,0.648396,0.335,193.9429,"Apr 8, 15",0.19148801595620882
2015-04-09,193.8468,195.1529,193.2964,194.8917,85548854,85548854,0.862974,0.445,194.3064,"Apr 9, 15",0.196787511122492
2015-04-10,195.1716,196.0019,194.9477,195.9553,72722915,72722915,1.0636,0.546,195.6529,"Apr 10, 15",0.20331884722777452
2015-04-13,195.7967,196.5057,195.013,195.069,74436594,74436594,-0.886297,-0.452,195.7535,"Apr 13, 15",0.19787627183278403
2015-04-14,194.8451,195.6474,194.1454,195.4421,75099866,75099866,0.373179,0.191,195.0555,"Apr 14, 15",0.2001673977268053
2015-04-15,195.9646,196.8882,195.8713,196.3191,99529320,99529320,0.876964,0.449,196.4543,"Apr 15, 15",0.2055528638459597
2015-04-16,195.9459,196.8322,195.7246,196.2631,68934864,68934864,-0.055974,-0.029,196.2385,"Apr 16, 15",0.20520898003447446
2015-04-17,194.929,195.1996,193.1284,194.0054,191113230,191113230,-2.2577,-1.15,194.032,"Apr 17, 15",0.19134493572750166
2015-04-20,195.041,196.1512,194.9477,195.778,92189481,92189481,1.7726,0.914,195.7812,"Apr 20, 15",0.2022300865174825
2015-04-21,196.543,196.7203,195.2089,195.5448,72559831,72559831,-0.233237,-0.119,195.7981,"Apr 21, 15",0.20079805607394002
2015-04-22,195.9273,196.7109,194.8917,196.5057,78264616,78264616,0.960931,0.491,196.0368,"Apr 22, 15",0.20669873383208767
2015-04-23,196.0579,197.7278,195.9273,197.0002,102585942,102585942,0.494458,0.252,197,"Apr 23, 15",0.20973535070315036
2015-04-24,197.4666,197.7558,196.9535,197.4572,61327387,61327387,0.457051,0.232,197.4026,"Apr 24, 15",0.2125416882361647
2015-04-27,198.0917,198.2316,196.4217,196.6363,79358126,79358126,-0.820897,-0.416,197.2268,"Apr 27, 15",0.20750072000673037
2015-04-28,196.6083,197.3174,195.293,197.2614,86863531,86863531,0.625074,0.318,196.6,"Apr 28, 15",0.21133932305243563
2015-04-29,196.2631,197.1214,195.5448,196.4497,125684903,125684903,-0.811661,-0.411,196.4163,"Apr 29, 15",0.20635485002060241
2015-04-30,195.806,196.2445,193.6975,194.4812,161304890,161304890,-1.9685,-1.002,194.9509,"Apr 30, 15",0.1942667199686575
2015-05-01,195.3582,196.6363,195.2462,196.5897,103399711,103399711,2.1085,1.084,195.9646,"May 1, 15",0.2072145595493157
2015-05-04,197.0655,197.8025,196.9442,197.1494,70927235,70927235,0.559764,0.285,197.3752,"May 4, 15",0.21065155542946495
2015-05-05,196.8789,197.28,194.7331,194.8917,113326156,113326156,-2.2577,-1.145,195.6688,"May 5, 15",0.196787511122492
2015-05-06,195.5074,195.8526,192.8952,194.0894,135060151,135060151,-0.802334,-0.412,194.0194,"May 6, 15",0.1918607614447297
2015-05-07,193.9774,195.3395,193.6042,194.8637,88244940,88244940,0.774342,0.399,194.5794,"May 7, 15",0.19661556921674936
2015-05-08,196.7389,197.6532,196.6456,197.4293,155877260,155877260,2.5656,1.317,197.2919,"May 8, 15",0.2123703604086569
2015-05-11,197.3827,197.6812,196.4031,196.4824,75708065,75708065,-0.946936,-0.48,197.0286,"May 11, 15",0.2065556536033805
2015-05-12,195.5541,196.5057,194.6305,195.8993,119727592,119727592,-0.58309,-0.297,195.6804,"May 12, 15",0.2029749634162893
2015-05-13,196.3564,197.0561,195.6754,195.9366,94667943,94667943,0.037317,0.019,196.1705,"May 13, 15",0.20320401459786783
2015-05-14,197.0748,198.0824,196.7669,197.9797,95934006,95934006,2.0431,1.043,197.5742,"May 14, 15",0.21575024701297005
2015-05-15,198.1943,198.3529,197.6532,198.1943,76510099,76510099,0.214576,0.108,197.9916,"May 15, 15",0.21706805890484063
2015-05-18,198.0077,199.0899,197.9331,198.8101,74549685,74549685,0.615741,0.311,198.5811,"May 18, 15",0.22084955267470993
2015-05-19,198.9407,199.2485,198.4276,198.7448,72114610,72114610,-0.065304,-0.033,198.7927,"May 19, 15",0.2204485595873886
2015-05-20,198.8567,199.4445,198.254,198.6048,76857530,76857530,-0.139942,-0.07,198.7256,"May 20, 15",0.2195888500586753
2015-05-21,198.4462,199.4165,198.2596,199.1832,64764585,64764585,0.578425,0.291,199.0174,"May 21, 15",0.22314067856873104
2015-05-22,198.7541,199.2206,198.6328,198.7074,57433495,57433495,-0.475801,-0.239,198.8923,"May 22, 15",0.22021889432757522
2015-05-26,198.157,198.6318,196.1045,196.571,124308584,124308584,-2.1364,-1.075,196.7782,"May 26, 15",0.20709972691940903
2015-05-27,197.0841,198.6981,196.6281,198.4369,93213981,93213981,1.8659,0.949,198.0047,"May 27, 15",0.21855781270245403
2015-05-28,198.0917,198.3343,197.4386,198.213,74974560,74974560,-0.223907,-0.113,197.9217,"May 28, 15",0.21718289153474732
2015-05-29,198.1383,198.185,196.683,196.9815,124919611,124919611,-1.2315,-0.621,197.2902,"May 29, 15",0.2096205180732437
2015-06-01,197.7278,198.101,196.4964,197.3827,93338750,93338750,0.401165,0.204,197.3616,"Jun 1, 15",0.21208419995124222
2015-06-02,196.8695,197.9611,196.1698,197.1867,91531012,91531012,-0.195918,-0.099,197.1257,"Jun 2, 15",0.21088060661104352
2015-06-03,197.7838,198.4089,197.1588,197.7092,87820909,87820909,0.522448,0.265,197.7542,"Jun 3, 15",0.21408916538784886
2015-06-04,196.9162,197.6523,195.6847,196.0385,151882820,151882820,-1.6707,-0.845,196.327,"Jun 4, 15",0.20382976031912423
2015-06-05,195.8713,196.459,194.9663,195.7034,121704676,121704676,-0.335115,-0.171,195.7675,"Jun 5, 15",0.2017719841543252
2015-06-08,195.5821,195.75,194.4159,194.4999,89063330,89063330,-1.2035,-0.615,194.9687,"Jun 8, 15",0.19438155259856418
2015-06-09,194.4719,195.0783,193.7628,194.4719,105034690,105034690,-0.027987,-0.014,194.4822,"Jun 9, 15",0.19420961069282155
2015-06-10,195.3302,197.2334,195.2637,196.8042,134551285,134551285,2.3324,1.199,196.6698,"Jun 10, 15",0.20853175736295165
2015-06-11,197.2987,197.8678,197.0375,197.4386,73876447,73876447,0.634401,0.322,197.4089,"Jun 11, 15",0.21242746968449283
2015-06-12,196.515,197.3006,195.6194,195.9273,135382369,135382369,-1.5114,-0.765,196.0547,"Jun 12, 15",0.2031469053220319
2015-06-15,194.6491,195.4048,193.8561,195.0876,124384184,124384184,-0.839646,-0.429,194.7555,"Jun 15, 15",0.19799049038445607
2015-06-16,194.9197,196.2445,194.7238,196.1512,85308227,85308227,1.0636,0.545,195.6529,"Jun 16, 15",0.20452182648973843
2015-06-17,196.4684,197.1494,195.3209,196.4684,126708635,126708635,0.317203,0.162,196.4014,"Jun 17, 15",0.2064696826505091
2015-06-18,197.1401,199.034,196.5071,198.5115,165867949,165867949,2.0431,1.04,198.3376,"Jun 18, 15",0.2190159150656113
2015-06-19,198.2397,198.3241,197.2085,197.6304,130478689,130478689,-0.881168,-0.444,197.8608,"Jun 19, 15",0.21360527173883018
2015-06-22,198.6569,199.2991,198.4085,198.6428,70696027,70696027,1.0125,0.512,198.7802,"Jun 22, 15",0.21982219978789738
2015-06-23,198.8772,199.1584,198.3428,198.7835,68476797,68476797,0.140624,0.071,198.7194,"Jun 23, 15",0.22068620786425439
2015-06-24,198.4835,198.9053,197.3116,197.3397,92307318,92307318,-1.4437,-0.726,197.9241,"Jun 24, 15",0.21182014631028023
2015-06-25,197.9022,198.0428,196.6554,196.7397,97107361,97107361,-0.599989,-0.304,197.2806,"Jun 25, 15",0.20813567690150864
2015-06-26,197.1429,197.4147,196.0835,196.7022,104174840,104174840,-0.037497,-0.019,196.7582,"Jun 26, 15",0.20790539756346046
2015-06-29,195.0382,196.7097,192.493,192.5773,202621332,202621332,-4.1249,-2.097,193.9648,"Jun 29, 15",0.1825752844563904
2015-06-30,194.3023,194.3585,192.4461,192.9804,182925106,182925106,0.403116,0.209,193.3278,"Jun 30, 15",0.1850506338208501
2015-07-01,194.7429,195.0242,193.6461,194.5273,135979873,135979873,1.5468,0.802,194.3195,"Jul 1, 15",0.1945498100348981
2015-07-02,195.0617,195.2492,193.8804,194.3492,104373652,104373652,-0.178122,-0.092,194.4415,"Jul 2, 15",0.19345613669872772
2015-07-06,192.9055,194.6679,192.6805,193.7961,117975369,117975369,-0.553113,-0.285,193.572,"Jul 6, 15",0.19005966998207507
2015-07-07,194.0211,195.1554,191.3492,195.0148,173820249,173820249,1.2187,0.629,193.2179,"Jul 7, 15",0.1975434414295251
2015-07-08,192.9099,193.8378,191.4805,191.743,164020059,164020059,-3.2718,-1.678,192.4455,"Jul 8, 15",0.1774520297434934
2015-07-09,194.0961,194.3867,191.968,192.0898,144113107,144113107,0.346866,0.181,193.0818,"Jul 9, 15",0.1795816530617634
2015-07-10,194.3304,194.9773,192.1383,194.5085,129456890,129456890,2.4187,1.259,194.3612,"Jul 10, 15",0.1944343633267566
2015-07-13,195.9241,196.7772,195.8773,196.6554,106069400,106069400,2.1468,1.104,196.3329,"Jul 13, 15",0.20761800894957616
2015-07-14,196.6085,197.8553,196.5429,197.5085,81709575,81709575,0.853107,0.434,197.3694,"Jul 14, 15",0.21285671037061468
2015-07-15,197.5554,198.071,196.9085,197.4429,97914141,97914141,-0.065623,-0.033,197.5172,"Jul 15, 15",0.21245387504858904
2015-07-16,198.6241,199.0272,198.3522,199.0272,106683266,106683266,1.5843,0.802,198.7506,"Jul 16, 15",0.2221827165224504
2015-07-17,199.0178,199.2616,198.5585,199.1959,89029973,89029973,0.168745,0.085,198.9051,"Jul 17, 15",0.22321866650455002
2015-07-20,199.4491,199.8522,198.9428,199.2991,70446821,70446821,0.103124,0.052,199.4297,"Jul 20, 15",0.22385239524285883
2015-07-21,199.1491,199.4397,198.1741,198.5116,77965048,77965048,-0.787485,-0.395,198.6869,"Jul 21, 15",0.21901652914384595
2015-07-22,197.7429,198.5303,197.7054,198.1553,88667920,88667920,-0.356243,-0.179,198.0751,"Jul 22, 15",0.21682856839327055
2015-07-23,198.3053,198.4178,196.6366,197.0397,90509128,90509128,-1.1156,-0.563,197.3838,"Jul 23, 15",0.20997791160589452
2015-07-24,197.1522,197.2179,194.621,194.996,117754979,117754979,-2.0437,-1.037,195.6075,"Jul 24, 15",0.1974279947213836
2015-07-27,194.0023,194.5742,193.3648,193.8617,132361082,132361082,-1.1344,-0.582,193.8451,"Jul 27, 15",0.1904625053041009
2015-07-28,194.7992,196.4023,193.8711,196.2429,123544845,123544845,2.3812,1.228,195.3079,"Jul 28, 15",0.2050849362310457
2015-07-29,196.3835,197.846,196.2241,197.5929,105791255,105791255,1.35,0.688,197.1851,"Jul 29, 15",0.2133749924007818
2015-07-30,197.021,197.8272,196.3273,197.6397,91304374,91304374,0.046873,0.024,197.3003,"Jul 30, 15",0.21366238101466611
2015-07-31,198.2022,198.2303,197.021,197.3397,103266857,103266857,-0.299993,-0.152,197.5365,"Jul 31, 15",0.21182014631028023
2015-08-03,197.3022,197.3679,195.6054,196.6741,113965728,113965728,-0.665612,-0.337,196.4485,"Aug 3, 15",0.20773284157948302
2015-08-04,196.5897,197.1038,195.746,196.2898,81820823,81820823,-0.384367,-0.195,196.43,"Aug 4, 15",0.20537293892316483
2015-08-05,197.2929,198.0991,196.6179,196.9366,85786817,85786817,0.646864,0.33,197.3511,"Aug 5, 15",0.20934479694582053
2015-08-06,197.1429,197.26,194.6679,195.3242,116030803,116030803,-1.6125,-0.819,195.5404,"Aug 6, 15",0.19944339948798157
2015-08-07,195.146,195.3148,193.9367,194.9492,117857956,117857956,-0.374991,-0.192,194.5987,"Aug 7, 15",0.19714060610749928
2015-08-10,196.196,197.4991,196.196,197.4054,80270676,80270676,2.4562,1.26,197.0451,"Aug 10, 15",0.21222359571054067
2015-08-11,195.9054,196.3741,194.771,195.6241,126081377,126081377,-1.7812,-0.902,195.5415,"Aug 11, 15",0.20128502011413263
2015-08-12,194.1617,196.0648,192.5211,195.8585,172123672,172123672,0.234371,0.12,194.2197,"Aug 12, 15",0.2027244194964927
2015-08-13,195.6804,196.4491,195.0054,195.6148,89383253,89383253,-0.243747,-0.124,195.7824,"Aug 13, 15",0.2012279108382967
2015-08-14,195.3991,196.4104,195.2398,196.3273,72786528,72786528,0.712487,0.364,195.9615,"Aug 14, 15",0.205603218261213
2015-08-17,195.6616,197.4241,195.146,197.4241,79072643,79072643,1.0969,0.559,196.5802,"Aug 17, 15",0.21233842834044753
2015-08-18,197.1147,197.5085,196.5888,196.8522,71692678,71692678,-0.571867,-0.29,196.9578,"Aug 18, 15",0.2088265149156534
2015-08-19,196.0179,196.8804,194.3867,195.296,172864412,172864412,-1.5562,-0.791,195.4591,"Aug 19, 15",0.1992702294257693
2015-08-20,193.5992,195.2646,191.1524,191.218,194327884,194327884,-4.078,-2.088,192.5913,"Aug 20, 15",0.1742281190108182
2015-08-21,189.118,191.1902,185.1712,185.2744,346588469,346588469,-5.9436,-3.108,187.6774,"Aug 21, 15",0.1377297650475267
2015-08-24,175.7683,185.1311,170.9965,177.6995,507244333,507244333,-7.5748,-4.088,179.5787,"Aug 24, 15",0.09121395284001976
2015-08-25,183.2119,183.2306,175.2339,175.5621,369833071,369833071,-2.1375,-1.203,180.256,"Aug 25, 15",0.0780886446495056
2015-08-26,180.0713,182.6119,176.5933,182.3025,339256986,339256986,6.7405,3.839,179.3859,"Aug 26, 15",0.11947997398764608
2015-08-27,184.7775,186.9524,183.0057,186.8118,274143906,274143906,4.5093,2.474,185.3241,"Aug 27, 15",0.14717060382926914
2015-08-28,186.09,187.3415,185.5462,186.8212,160414352,160414352,0.009375,0.005,186.3785,"Aug 28, 15",0.1472283271833399
2015-08-31,185.8087,186.6759,184.6931,185.3119,163298816,163298816,-1.5093,-0.808,185.5838,"Aug 31, 15",0.1379600443855749
2015-09-01,181.0463,182.5932,178.8057,179.7807,256000392,256000392,-5.5311,-2.985,180.8814,"Sep 1, 15",0.1039941490625789
2015-09-02,182.5182,183.24,180.3901,183.1931,160269331,160269331,3.4124,1.898,181.7495,"Sep 2, 15",0.12494895474673261
2015-09-03,183.99,185.6681,182.7713,183.3244,152087836,152087836,0.131247,0.072,184.1154,"Sep 3, 15",0.12575523946901887
2015-09-04,180.7932,181.7401,179.6307,180.5495,207080961,207080961,-2.7749,-1.514,180.7071,"Sep 4, 15",0.10871518253168491
2015-09-08,183.69,185.2556,182.9682,185.0869,116025739,116025739,4.5374,2.513,184.1554,"Sep 8, 15",0.1365783683572856
2015-09-09,186.8587,186.9993,182.1994,182.6119,149347735,149347735,-2.4749,-1.337,184.5647,"Sep 9, 15",0.12137993204610253
2015-09-10,182.3963,184.89,182.1057,183.6056,158611063,158611063,0.99373,0.544,183.4011,"Sep 10, 15",0.12748202746526324
2015-09-11,183.1603,184.515,182.3682,184.44,119691212,119691212,0.834358,0.454,183.4591,"Sep 11, 15",0.13260589625639488
2015-09-14,184.6369,184.6931,183.2119,183.7556,79451983,79451983,-0.68436,-0.371,183.7076,"Sep 14, 15",0.128403144817456
2015-09-15,184.3181,186.5493,183.7099,186.0525,113806176,113806176,2.2968,1.25,185.5259,"Sep 15, 15",0.14250790779246866
2015-09-16,186.39,187.8806,186.0056,187.6649,99581557,99581557,1.6125,0.867,187.0983,"Sep 16, 15",0.15240930525030746
2015-09-17,187.5149,190.2055,186.8212,187.2431,276046618,276046618,-0.42187,-0.225,188.1363,"Sep 17, 15",0.1498191232559411
2015-09-18,184.4286,187.2316,183.7219,184.1836,223657456,223657456,-3.0594,-1.634,184.8471,"Sep 18, 15",0.13103139966237992
2015-09-21,185.1165,186.2851,183.9574,185.1354,105726209,105726209,0.95178,0.517,185.1573,"Sep 21, 15",0.13687619630116124
2015-09-22,182.7041,183.2507,181.4602,182.7324,153890876,153890876,-2.403,-1.298,182.3549,"Sep 22, 15",0.12211989631903096
2015-09-23,182.9209,183.4486,181.79,182.4403,92790620,92790620,-0.292131,-0.16,182.5431,"Sep 23, 15",0.12032617379519395
2015-09-24,181.0738,182.2989,179.5755,181.7806,159378840,159378840,-0.659649,-0.362,180.9018,"Sep 24, 15",0.11627509968024946
2015-09-25,183.4203,183.7596,180.7534,181.7335,155054777,155054777,-0.047119,-0.026,182.487,"Sep 25, 15",0.11598586883166088
2015-09-28,180.7252,180.8477,176.8238,177.1725,178515871,178515871,-4.561,-2.51,178.2923,"Sep 28, 15",0.08797776054264878
2015-09-29,177.4175,178.8028,176.1547,177.2761,159045572,159045572,0.103657,0.059,177.3968,"Sep 29, 15",0.08861394559389668
2015-09-30,179.3964,180.7676,178.5201,180.5838,163452044,163452044,3.3077,1.866,179.9032,"Sep 30, 15",0.1089258113662197
